"Country Name","Country Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Georgia","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8450704225352","46.2585034013605","45.1388888888889","45.3333333333333","31.25","66.2868632707775","71.7501478938092","109.130510916547","42.3267831001806","32.3705509410762","42.1425947425235","37.1079149775253","38.0963088882577","39.6672121356329","38.8685696509263","42.3997019323699","46.4221090644884","48.182299234109","51.5676851789903","57.0166818647231","57.9505830686698","58.4035772586297","48.9341321922385","52.7644640556209","54.7740689275601","57.7983247668792","57.6413821901252","60.4701483951142","64.9121314289411","",
"Germany","DEU","","","","","","","","","","","16.6455269979024","16.3457615598358","16.2414213845761","16.4103804688935","18.7874092593866","18.8679864923074","20.3759494843633","20.2008551365846","19.6184857083107","21.4816747393358","23.3215711074665","24.1401258056101","23.6076679451191","23.3730865332753","24.6107160469429","25.071729019778","21.7401992351918","21.0866590692875","21.5182991694203","23.00381359577","23.1156920849808","24.2447145208254","22.7863176273506","20.2898973435132","20.9379387965841","21.5382751937985","22.0881265833299","24.2090600836769","25.1294946562087","26.328212777498","30.5604588751134","30.1071174622107","28.1989688995107","28.9276512558106","30.4076860064652","32.6807367679911","35.8918207458477","36.3606196010711","37.4850297063715","32.8628448794446","37.0527042006775","39.929562875492","39.8922146570664","39.4995824841485","39.1290489170397","39.2126799480352","",
"Ghana","GHA","35.4430379746835","36.4516129032258","28.4701114488348","27.4545454545455","23.8673139158576","26.7394270122783","19.631093544137","19.9468085106383","20.8235294117647","20.3398300849575","22.7091633466135","20.24","15.2042628774423","16.3953156241074","21.8025751072961","18.4364944160515","16.0435182347533","11.5470751590074","9.6874106547222","11.1615052087024","9.15476523849529","5.32316250378652","2.98203606667361","5.98898053662831","10.7705840827022","13.5893519274271","20.1355904363181","26.1855227882038","24.0621159136831","24.3432537358508","25.850287720007","25.5248032052346","28.7676403692637","36.4152010536918","36.7625168107589","32.9266483481043","40.0927619568381","52.9915470404013","46.7281914893617","49.6267650803215","67.2461725439646","64.8128376940797","54.8729912815685","56.6081030628332","60.3670092258015","61.7222971639139","40.7301451071758","40.8292316808483","44.4847683116359","42.3028725496475","45.901097808525","49.3588453047101","52.808816954646","47.4632541167679","48.927853098228","55.397876741454","",
"Gibraltar","GIB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","16.1592313895872","15.8644712267424","16.3345049157888","17.3825856952389","18.3839685608854","19.6348842006963","18.1449190475773","17.4567903778581","17.7846935456862","18.0830609721483","15.2270169562968","15.1623367647282","16.1877527298491","20.0928544943","21.2612009539225","21.1813344978398","20.830013434306","20.6813556454593","19.4838644679046","20.3584308541522","25.2617464036195","25.7508718660982","24.6424294872635","24.6994048669255","24.0975238803854","24.2541792151932","24.9575234805459","24.1942806610429","23.2986557818526","24.8381031890143","25.3497181549182","24.3931479665721","23.9437536024645","22.9781312415535","21.7175127471644","22.6825973074423","23.2092761701992","23.0519635059274","25.9716968744585","28.1215195825443","34.6972966265243","33.3512249469365","30.2361418115552","29.6454706731948","29.190327020864","29.5886336930166","31.6762298509885","35.0041044593642","35.9681466011804","28.7616598455747","30.726892810869","32.3092041161275","33.1337726282947","33.1657139410876","34.9391164885054","31.7712600977108","",
"Greenland","GRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","","","","","","","","","","","","","","","","","","61.1238452455373","58.7783748218006","72.6412863561126","79.3763288447909","89.5490939738727","82.957373988799","70.9188714458228","64.621387963804","68.7234595718867","73.4716971427102","68.8230864635011","64.968689788054","60.3706021415658","62.7854378528707","61.7288114804367","55.1094513410188","68.0893887820039","62.1901528013582","55.2667560321716","65.5689074362713","69.7160346879782","74.2881982177787","70.1463825247117","59.6369341134567","53.8399214972567","50.358963272367","52.6992861098454","53.2650742121049","56.9710686520446","57.6070042417815","57.531259765625","54.6941524663677","46.8027841616818","49.2297487840597","50.7925459083577","49.4678243804249","50.3557540308929","43.5610483543275","41.0237109522017","",
"Guam","GUM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7400295420975","46.4606741573034","46.2794918330309","43.9123183226114","49.3472584856397","56.8914285714286","57.8446223761091","55.1976573938507","55.5464759959142","59.8417207792208","58.4150798230429","59.9925428784489","60.0431189363996","54.9703522846181","",
"Guatemala","GTM","14.5362221671351","13.4949394905674","13.422525358517","15.9328476401647","18.0894479323723","19.6109373299487","19.134248939383","19.5115239078087","18.4166407947842","17.4303379637599","17.7783613445378","18.6970979443773","18.536144291629","20.2047322043931","25.6650332331182","23.5332839628075","27.5834408822559","26.256729267157","27.2625448139378","25.8511278112268","24.9190856359552","23.6015094881844","18.6876213842247","14.5524844396692","15.1510030079092","12.9840160733461","14.5921194936727","22.2940550458823","21.9362386547453","22.4740972824037","24.8419645279651","21.5676502615202","27.2962596372204","26.0758970457648","24.850947749203","25.4303863115023","22.5828356581591","23.5958431339438","26.2521333421554","27.3555827290684","28.950553509261","41.3370946239202","39.7329147017011","40.1859800322967","42.1026184958241","40.9939707667071","41.8864569640314","42.3332331835689","39.406973812049","33.1305888829955","36.3091822309467","37.3587707022653","36.1137806471731","34.8286487699175","33.5594965547979","30.0434407890218","",
"Guinea","GIN","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0724181572223","30.7037499542648","31.0745554062417","29.7859681284314","33.4417832206759","30.5855840665292","26.0732793786276","28.0838451619698","25.8625104644249","24.5253739097006","24.3450726429115","22.8539822206612","26.9239714985538","26.0335303122979","28.9578459669829","30.0182469957935","28.9704244905935","25.1853956687302","25.8162429036857","35.1110728288632","42.6170977778875","36.418415203456","40.0766113973463","30.7932476664921","36.5274092443014","48.1222213799147","61.9713874896824","54.6072057245401","52.9871873789333","51.2931979978862","",
"Guinea-Bissau","GNB","","","","","","","","","","","30.1886617874293","34.3119543730551","35.6301588578834","40.726482435313","39.2484272854731","25.9467135612676","27.9353392566475","32.6021772183379","36.0531088630672","41.5264504714246","41.8418944392083","35.7185592681773","41.2851952257542","32.2537233513242","51.2814145555616","57.7095330036596","31.8351051347901","38.9561509416293","51.1681942831072","46.1895163066756","37.0345133536659","37.7911227858649","50.1118857718988","32.7168642223452","34.3093712444114","35.1432632877289","31.8357674369327","39.8831346454432","35.842844499179","42.8164708921049","33.117493502305","26.822983429257","23.3512789903325","24.5918079147058","26.3852204564166","28.5730080060999","32.5116492493424","33.9395466448298","32.874807799155","35.0210927182039","35.3492266842252","30.750413955583","25.540878099774","26.8494464340688","31.2027960903653","33.5824949760374","",
"Guyana","GUY","56.9568197395476","52.9817953546767","44.8833034111311","46.133421838699","53.5190176699611","57.6551724137931","60.1594650205761","59.7930872325417","55.1468988030468","55.4352186121139","57.0014936519791","54.688884949477","58.7685633238779","68.8895781637717","66.4187702943333","74.9052631578947","91.0043130006162","78.7676713790344","63.0985248875917","69.2255486011613","93.6405835543766","92.3105943838819","70.0829875518672","64.5776566757493","51.358986689177","61.8820512820513","53.2119840189854","90.7625844384868","67.9313718688104","73.5334050455027","79.8595632247519","128.033628295513","152.805727200841","137.22585636243","117.930012954533","112.116597822391","108.716221966476","109.476604490989","107.910420296667","104.550841040564","110.688627764899","111.418772761499","105.460488596884","99.7908888791835","105.657464228876","119.206521019209","77.6701922154786","77.9148717453592","85.7971162564974","75.1751332561956","79.5951503242971","85.4460576176779","86.8150558561898","78.5954113949815","81.3453346808089","74.8327451532232","",
"Haiti","HTI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4960446976821","24.9661770390414","37.9069165011657","24.7129134203198","28.7142551718478","28.8957489227603","26.4415064992779","26.6203152531073","29.6993675455569","33.4145398298531","36.1411901983664","36.0009784319564","47.8606857161943","43.7113123009965","42.9398637188681","45.0288630299587","40.5156512652765","43.5831437806776","42.5742869941765","64.7490934699871","58.9739610505392","53.1608450867369","52.2908396590557","54.0020136879803","50.587497268684","",
"Honduras","HND","23.0299419037688","21.9258843346435","22.0760799484204","24.7196489517309","24.7483588621444","26.8160817851175","30.0754614055823","30.5467313158335","31.617192331478","30.8682611625553","34.1078838174274","30.5061559507524","28.2067265384014","33.0958922244324","44.0792653455776","39.6797153024911","38.1676572020644","39.263256641607","40.295416955051","41.3724215272579","44.056895088525","37.7017201631495","28.0523484061934","29.2330212745047","32.0277191925279","29.8667417209334","28.3051066259012","25.8278148805276","28.9266025294563","34.3429452840822","39.9457605487756","37.575088880716","36.2765957446808","43.7039975318436","49.8614094657335","48.0790252486203","51.9670037476708","51.8174850377522","54.078764303359","55.9782608695652","66.4199815853478","64.5613715073255","65.2668723958051","68.154249680362","77.0387752890733","77.4839263031749","77.0771930504925","81.5616233786251","84.4236785054621","57.3747551991386","63.6829320449336","70.9592159217832","70.2854169866486","68.3645589279634","65.7398946367987","62.5887145596026","",
"Hong Kong SAR, China","HKG","0","90.6371562709591","86.6582249338091","80.1956459192481","80.585464333782","72.2640292410234","79.4426550903235","75.9741518578352","84.8303393213573","86.1449812213819","85.4842897948585","85.1542296015892","76.4442926768696","79.1080891426912","81.8416596104996","77.8075782935732","78.7621128633859","76.8285028109819","84.5701895502553","88.3389090521869","89.4498638759496","92.5739437025429","85.3376189382924","94.0767945655626","98.566368438731","97.1347724788587","100.198112471726","109.363933429592","120.840807078674","118.664151871745","122.118760596473","127.388210720604","132.561669123933","128.310544462466","132.787225731462","147.416010280553","137.848589129289","132.689283896167","123.729697249544","121.857449690734","137.355187024159","132.431184535803","139.205652176259","159.034001793631","177.941970417989","182.435336815084","190.639045705228","193.046458713462","198.60315188344","183.355200708756","213.537503124416","221.604090093723","224.431005680248","227.414371307898","219.324333599768","199.267956100727","",
"Hungary","HUN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6158363776551","27.8478918236907","30.3924129793892","31.083138282728","39.2261094741031","41.4488777851259","46.988602178797","54.4832986106585","58.3214189200511","70.4635675884401","66.1160941745027","60.1175863768008","60.3719342961087","63.6754261752133","65.0611446801053","75.393592569907","77.6183100564233","79.273450949155","70.711353649553","76.9151108141136","81.0404736329451","80.0557407929612","78.9969273433252","81.7134785927521","81.8162157182685","",
"Iceland","ISL","45.5532462716083","38.2828478484589","41.5839142895744","42.355211208211","38.5165656166323","34.95682414659","33.8619636780339","35.8628307927503","39.3907537152789","41.1592882672866","42.3314210776699","42.9217057420991","36.01162854508","36.7928479088145","40.2284378827869","40.7462262498717","33.4245915460343","32.9699412872981","32.8337570325792","35.9911740777421","34.7209601565982","35.3131164551813","36.1039192372474","36.7198720626437","37.2336201124885","39.2152876021364","33.9875783801536","34.5613535292613","31.9535033256029","30.6072305571223","31.6474890521865","31.8418360619518","29.7314560370197","28.9807186150884","29.9642997436945","31.2363547071661","34.9193653181419","34.9518564866561","38.2778137424093","37.1858036414969","39.3627231428754","38.2040452201787","34.3646939537862","35.9712844168949","38.0656624307721","42.5000546972578","48.2977522688415","42.5330559245542","43.431045084741","40.6874377485742","43.4691750195798","48.6095610856936","51.0012094468425","47.4537591494253","47.003891787665","46.1761528915408","",
"India","IND","6.71590035813595","5.8548994226834","5.92785843569566","5.80503199839125","5.58701857396323","5.12174193983544","6.55670239660929","5.84412956030433","4.85778285430677","3.96146192806345","3.81209187355531","3.93342119516521","3.64498841607205","4.6419276496704","5.91680660589046","6.53235851839058","6.00930542121931","6.15695520918054","6.47464125451133","8.02837332438627","9.08569056406568","8.42351550320367","8.00229223362458","7.717621054742","7.59281977534503","7.51371369968478","6.90201014544465","6.85993099742092","7.32674177747161","8.01150458880646","8.30722797093372","8.34710318646466","9.42488847372248","9.64812382492106","10.0144369446648","11.8162597093123","11.3453558478725","11.7230826269943","12.4624477806974","13.133217075963","13.6640608710109","13.2033292120996","14.9815485883645","15.3748937837587","19.3061189703922","22.0250412496129","24.2283177885001","25.1519079065545","29.4969171474541","26.1623331155413","27.0993434915751","31.0844989128023","31.2510480930437","28.4053989472827","26.0256580698227","22.2657645361564","",
"Indonesia","IDN","12.5576627370579","13.6141246543289","5.39285446783012","9.34928945400149","13.0651153010444","5.73597638127372","22.0955998733777","16.8671856569946","15.5768588734678","14.8270787343635","15.8383233532934","16.6421568627451","18.8957055214724","19.4805579411852","21.4204333208816","21.9735020763298","20.8324982058228","20.0792185453455","20.8476215598347","23.5897131651751","22.1798762039093","25.5468562015289","26.2971931460309","28.8138284014676","21.3970970009695","20.9431297032964","20.5139357107403","22.3974477815104","21.9355011231148","23.0888352821759","26.0462317456487","26.9842365493633","27.0645613724558","23.768572466506","25.3656731979016","27.6464250504","26.4401916750537","28.134615525546","43.2180577941907","27.4297837763323","30.4595674435027","30.7610684301127","26.3918408785348","23.1388389663355","27.5446002184312","29.9206682408643","25.6224105005701","25.3935314930811","28.7531154477471","21.3530015696541","22.4022429392326","23.852660095227","24.9885195110858","24.7137962959287","24.4233553830094","20.8457343838183","",
"Iran, Islamic Rep.","IRN","17.3884632139964","15.8630960769081","13.678644267149","12.4599077468944","16.3303673743885","16.4757606582356","17.6125865178007","19.6589001734622","20.5127541976322","21.0500585257795","21.2014695732537","21.3228065146824","21.5059921067017","20.6578108927441","24.0337572015067","35.3798874974205","28.2300761866239","29.0927748528155","22.2200283685804","16.0594908590058","28.7466481044998","27.9433827335674","20.9732467788026","24.1962893508126","16.6206987049922","14.2887957592302","10.4132381840862","8.72744992663942","14.2988184324666","18.107756074602","23.8018258981732","30.3698513617678","27.233336583065","20.6307526777243","13.3229439837767","13.4680042116275","15.0261689147315","15.3716272465768","16.5448387339515","15.5933909385954","19.7901898959548","21.2322461232876","23.75878439842","26.0516329444029","26.9467811590186","24.8341493494161","23.987706453264","21.817357648151","22.4779730148856","21.9044067931323","20.3361828394907","16.5440133799819","20.731968859417","19.7884540594335","18.8942097757898","","",
"Iraq","IRQ","","","","","","","","","","","20.1894359586995","22.9947306791569","21.482292807594","24.6077674897119","31.5739951189391","42.5735349621317","35.9126454320046","40.833361783483","31.6488527860909","31.1635862167777","31.5623276075253","62.2927848134733","66.438059883442","32.9316219000079","29.6641444859081","29.8165443184695","26.4373464373464","26.1272727272727","22.8121365568489","22.8700650238388","7.42796348779201","2.50073024338305","1.33873809383155","0.469148000493709","0.0640163712100481","0.0156224728764523","0.0177267092130249","42.3411609933623","54.3441718723701","60.6797178341329","49.6328214205144","61.5068645821631","49.1919962298936","76.8418064070126","63.9630685911016","61.3946697285668","38.6185768669673","28.1930139321024","30.7272360450006","39.2872685626584","34.0806504059643","27.7538051840835","29.1002492300431","20.6692251461988","20.9416572928384","22.0774500475737","",
"Ireland","IRL","35.2734074383765","37.6508341540604","36.8389593805464","38.6103491563561","38.8128772687135","41.5182090742718","40.8799927980129","38.7258517713842","42.8330649696043","43.8483853186955","41.2933729486765","39.8403003703745","36.6569643515106","41.1755118504776","52.5171438418623","44.7804051775594","49.7791228092136","53.7298692611925","54.9572613983225","60.7280391483497","57.8836301851178","57.5424712175697","50.8827466743996","50.7320190159319","54.9408755454179","53.6703991554432","47.978870432831","48.2566357566841","49.5769492993485","53.4841655806312","50.2734620502854","50.808103754373","51.089432744637","53.1830909746558","58.4710138314626","62.5212800858945","63.8985622104543","65.1760626430516","73.5198959256194","73.4689782522871","80.6487983727689","79.7134657928963","73.295336366047","65.6990814062505","66.1607128305523","68.6837080216916","70.9308817554505","72.4776748214394","75.5431897185442","79.9474731312069","86.7167441938619","83.8634876710898","89.6231861370745","87.2951748714951","95.8699469949599","92.2482356352702","",
"Isle of Man","IMN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","11.121801039061","11.2155488290585","16.7330677290837","16.0075749136683","16.376272513704","31.9199272065514","29.6733668341709","37.4276261373036","47.8386375117269","50.8881661245934","51.5715577301494","53.1379501858418","50.4218776054694","56.2757944696657","58.3430154616141","67.3156878046284","68.9327359702262","65.5385684503127","76.0033691303432","71.5059563946954","59.3359137010357","59.963869235295","57.6868252206082","53.4112313449046","55.1335786458975","58.2691573775774","52.3545536089211","57.0989201862769","48.1597562171073","45.7207677589592","45.3836777576264","45.3694713244822","44.3365198368478","48.566268210745","47.9647595358977","35.3791573100892","34.2558924096516","32.5872925883556","31.1645267108288","35.0870937958551","35.5706799105629","33.5868936646893","35.6972911542879","35.3551697673895","38.9599733748966","40.7064142324949","40.3701239847082","41.0701019971044","38.8248711645083","30.4462660827755","32.8897070853961","35.5490924643802","35.9071147657485","31.12951455999","30.3900625121069","27.7068730993866","",
"Italy","ITA","12.863109936847","12.8630473309216","13.204958952335","14.3435765613968","12.7134422159254","12.1270491558464","13.0073132741033","13.4986029609455","13.2733041897865","14.5464854541615","14.9804052086695","14.860772269198","15.5561104740785","18.0134461695866","22.3461468412564","18.72456007609","21.2113016225824","20.4915695021556","19.6485804210697","21.3895803077015","22.8553599346661","23.6879971429227","22.4559177887135","19.9167356486665","21.495761438432","21.5895545055408","17.5121438548009","17.6316354726433","17.5860539411581","18.5920797298338","18.1168502080023","16.8932829530428","17.4871644619222","17.4125512870404","18.6400536682245","21.0755096240563","19.2199134507275","20.4814697289499","21.0872941825677","21.4746867866879","24.8167309238498","24.4764723188589","23.7262338729001","22.9079039236357","23.4807427060425","24.7621544513752","27.0643077528035","27.7864496660987","27.7534669663422","23.1325188410607","27.1573887102393","28.5766404704119","27.5985173351607","26.6040028450681","26.4750616317702","26.9810777906935","",
"Jamaica","JAM","38.0508435371343","34.9979506547611","34.9222350230415","34.0386618233546","38.9776991433014","36.8663594470046","35.869287720194","36.8053885013231","42.0726306465899","43.4572378362043","37.4167125761757","40.938864628821","41.0673337502606","41.1302982731554","45.905891070767","45.6122152596606","37.8912638292265","28.3823588796791","37.3307637038914","50.6320536486202","51.0402023841948","55.806591418719","48.6424281623825","43.0275103954197","61.6103010441908","65.69387404148","45.8865217148858","46.2674369130299","47.7863502648476","52.3979846346093","51.8769965364948","51.3914501409646","63.2197826892854","55.6282942924023","57.4772597933624","60.7813891635462","55.2818370286788","51.8835674096543","","","","","49.0848033363185","51.5370783619704","51.7741274947363","55.2146582204731","60.6141118092246","61.5157311388929","71.6343439204363","52.4048582083878","49.587017680529","53.4693673523192","51.8720375358997","52.7204286498898","53.4927571107316","45.1654367550727","",
"Japan","JPN","10.2879603876459","10.9016397882152","9.2907963384168","9.876335325346","9.69088134685684","9.13500270613893","9.03061242779444","9.44983916092604","9.01347454805823","8.97994676059283","9.38315599809695","8.85637286859821","8.15203859543512","9.86211390891305","14.1327450656313","12.566691326027","12.5668037180864","11.2880016080987","9.24177183360776","12.2864997553751","14.3721511551023","13.7085684885946","13.5714280324162","11.9716708502069","12.120970546271","10.7565000701248","7.24744449320382","7.20569325520562","7.63742623439344","8.75275571507161","9.37919995780692","8.30174713950485","7.64345190687401","6.86670548972331","7.10082213161643","7.7076850527479","9.0454309367184","9.49188652840768","8.70754147415809","8.39719981726225","9.19516770266524","9.56902897677842","9.66739032943129","9.94383593192636","10.9503241482064","12.5030526614629","14.458879322927","15.6005719141407","16.9749827016931","11.9699857610097","13.5762507297335","15.4680067601598","16.0913711326959","18.2321241332052","20.0124002818777","17.958884558752","",
"Jordan","JOR","","","","","","","","","","","","","","","","","79.7637934073682","82.9084588644264","79.8214734724667","86.7379134860051","85.310782967033","98.536619037758","94.2905630644281","81.33885592746","79.5465256322983","76.2573170638878","53.5375631058124","57.7102125211264","64.68033308435","74.4014793710611","89.6162564026746","79.8715348208249","81.4065893830778","80.15242486164","70.4576220233694","72.8631047089393","78.170568433124","71.5829118173172","64.3419095685107","61.2456519422803","68.5247207282444","67.16912709308","66.6321767370347","68.3502077737281","82.4620315170268","94.2068052644174","87.8733148719562","91.7584082453382","87.5113184821679","69.1005474167648","69.0298827854319","73.8589883167542","74.2647535139373","71.953995259611","69.7382482094384","60.4898503967058","",
"Kazakhstan","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3316708126036","46.7391267405542","47.1170012997416","43.5485461304095","36.0047683570055","37.4426940287685","34.8599794549415","40.1170558469331","49.0972658349839","46.9540498960605","47.0410448936046","43.0463103304131","43.9087892759115","44.5681447702344","40.478228955154","42.8488122066393","37.1484197092327","33.9276450175618","29.8940863973107","26.6531942561577","29.614069450738","26.7905716146741","25.6302765606214","24.6850981330322","",
"Kenya","KEN","33.6701045439883","31.1299517469858","30.1251538874463","28.9627646635234","29.2122309368151","30.6958559752682","30.8728022514063","29.3730122671513","29.2973599271704","28.0887011615628","30.6639192540076","35.189107913216","28.7270794578794","28.6690140043265","40.8975205053267","34.5115818500877","31.7556377270226","31.5930964030324","38.6880223248916","31.6110205132607","35.8998317232487","33.8203044375645","31.558271148705","28.2127729852925","32.0540049258986","30.1465015930706","29.8930303200573","26.3975466582492","27.6037685308535","30.1233477950355","31.3283077167904","28.5560669003459","26.6704959131936","33.9548511937601","34.2258443908956","39.1540404213006","32.1115087543859","31.3707295086543","28.7279811125469","27.359539790402","31.7214732444649","33.0152596643276","30.2746996493051","30.045450590308","32.8667447731316","35.9698359497784","32.2515454815442","31.975797511236","34.9045410940864","30.8310123169843","33.5702415138228","38.8227008753279","35.4052696090798","33.1311813301151","34.2004660968281","29.0377546703931","",
"Kiribati","KIR","","","","","","","","","","","","","39.4004553503668","39.3008188607937","23.8010413812003","27.81329467405","35.7015457788347","38.1993532324071","46.2","59.591376416282","49.3517647058824","74.0466666666667","66.256","60.292380952381","53.0565957446808","46.1269565217391","42.0416666666667","109.975","86.2734545454546","96.1653846153846","117.867450980392","94.703606557377","123.320769230769","103.373913043478","81.8809333333333","104.143684210526","92.4","91.36","80.14","93.8691588785047","93.2074137931034","97.7882786885246","110.013711124222","93.0452064099017","91.0083930381534","111.294243915461","90.8784407202013","88.9204378198089","89.2144473772107","87.5730126307143","79.894842293362","85.7938165580039","92.835098519116","92.7759439205958","91.2690319427079","96.6508600284416","",
"Korea, Dem. People’s Rep.","PRK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","12.5997848806169","14.9366898954717","16.5033705535856","15.7047868991671","13.3482022672702","15.9176632722651","20.1285177227631","21.9181710251763","25.2953774677299","25.1461750682109","22.526776853848","24.1877955041889","22.8494021763468","29.9901569704191","35.6733923189581","33.331520754033","30.1714594480614","29.4059680349829","30.2887488817405","31.63684955941","37.6261375445548","37.1854921960464","33.3793528670616","31.8107769423559","31.3649258046823","29.2297481027091","28.4173196798097","28.9308221676317","27.1277346983596","26.6225489873268","26.8903843758823","26.8834459944639","25.7044605553527","24.1485043719824","25.2747079807427","27.6629652561312","28.9595907178116","30.393954057136","30.5486803019388","29.6531987871471","32.9383352396036","31.1786217487439","29.3268659731115","30.6908340870083","34.4660835304054","34.374638847059","36.3850863087863","38.058339942438","49.9721410436398","42.8628771985394","46.2346005873669","54.2525780738226","53.5459701597858","48.8956766029678","45.0216822211305","38.9416983218502","",
"Kosovo","XKX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.820469437352","50.65979498216","54.2464935919978","51.9344038726165","55.4148945837877","56.758422298841","52.3719165085389","48.9431993092315","50.5605461731944","49.7929481070779","",
"Kuwait","KWT","","","","","","23.0974632843792","24.3559718969555","28.4403669724771","26.0778128286015","28.9180990899899","24.1157556270096","18.6640627199351","20.6625683060109","22.1681940028677","13.8421194293763","26.0108968737913","32.5546266635414","43.442844434062","39.865863095936","28.8166343699124","34.2978947345848","38.4780543823741","52.3638588723616","49.3521732876107","44.6411206452902","42.7445821201438","48.0125153140806","37.1230117088936","42.939793233212","41.3697520231348","58.0720511757612","125.710915256915","54.2177987776916","44.2858499844861","42.3306250269902","41.9645045600197","39.1863673781338","39.5915918101341","51.093320546176","39.4368036182744","30.1469317199654","35.5387356321839","36.6091466781708","34.4641480339244","32.3799737397956","28.266858814055","24.1669494401086","28.317117338326","25.9237758707723","29.394973423453","30.3545138773425","25.8988135003152","26.2796014958274","26.7451136009329","31.5307334989738","45.2630045169751","",
"Kyrgyz Republic","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5512341062079","36.6288492706645","47.5920679886686","41.1750424860403","40.0683905750799","42.3589819821494","56.5576748022377","46.1902449675256","58.0260024457746","56.9965288665865","47.5829074311312","37.02243944166","43.3394416026052","45.251548482946","51.2598042298157","56.778448193841","79.0293681639998","84.145408981259","92.5571261314982","78.6808062104263","81.6785278167149","81.6413632547534","95.2717368722971","91.7766316872636","87.6775294863412","72.2278468164259","",
"Lao PDR","LAO","","","","","","","","","","","","","","","","","","","","","","","","","6.34146360023796","9.76525842685535","7.70142178304901","14.0231085215612","31.8994868284183","31.9961567937267","24.5184451833458","25.2285951637255","27.105003187253","31.1671927481217","39.8223292795684","37.3340772257383","41.0584239850731","41.2647459749228","47.8136677544263","44.1826146400573","44.2144905410245","37.8097211784636","36.8942161497207","37.0468959255406","46.9544828769285","46.4992821928321","45.922715336595","47.9579770373384","44.2121839964981","40.0910522497092","38.4070720911369","43.1618666734875","51.6261741640808","52.6356947313202","56.244145910296","50.9600032652046","",
"Latvia","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3097079829428","49.4665493262581","48.7566099704048","51.2548312718523","44.8402712187817","44.8703017655029","48.4379867551657","46.7185618758969","48.6620206265256","54.6319975903117","57.6579924502281","60.6453159613387","57.4720322620211","52.4590600846323","44.2235406055679","55.1316624299158","62.8980684086105","65.868046984851","63.5410620393462","61.4854378501823","60.1116358352773","",
"Lebanon","LBN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5767601798864","99.9140226129622","84.2164060890988","75.8579855593469","70.8021019784509","62.4015067393068","62.3289321176972","55.2502927585402","47.5546391752577","40.9537649623313","36.750181138695","35.9377401998463","39.9518923591536","34.9438902743142","37.3542526837325","58.3032605254827","58.5522420616372","57.9737050337817","63.0607287449393","69.8626354662801","58.6336435542635","61.8568935427574","64.1784868998163","77.0594668060315","71.1618895638686","69.3557399917899","64.9666514717698","",
"Lesotho","LSO","38.4615384615385","45.4901960784314","47.8260869565217","50.8928571428571","49.5956873315364","53.3163265306122","56.5432098765432","56.6973777462792","55.1378446115288","51.5704584040747","48.8798370672098","54.8446069469835","69.1318327974276","67.7764565992866","77.0731707317073","103.978300180832","138.629283489097","112.433075550268","90.595340811044","123.618501841998","110.086283844094","117.007874015748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","38.3210950804113","52.0332382018574","72.3958599366836","56.8347537027492","55.3147114750849","49.943121545419","53.3421691527635","56.8146337333344","49.0209005323663","46.7810652661015","49.2108163517329","51.0330906992412","50.0410216844427","62.2531613054609","68.1993408015114","64.3927540038573","74.7810075054171","77.5470401209134","76.4876183773251","72.1561309566438","71.8371169687082","66.2599163983606","64.7040882327476","61.4543994479307","50.2075421374949","47.5745043352131","43.8781831906321","","","","","","","","","","","71.9837783034809","39.349276974416","41.6704391127207","38.9366440317496","31.4180614203455","30.7785451197053","35.8638461538462","222.877606909627","211.272727272727","194.692671161926","236.391840516831","246.811769556862","146.474813517305","146.283301788176","147.146369871878","112.244309997119","100.385306961212","94.9329359165425","88.9137847053093","",
